event_record_id,event_id,event_date_id,site_id,person_id,equipment_id,activity_id,cause_id,event_type,severity_class,process_safety_tier,recordable_flag,lost_time_flag,fatality_count,days_lost,restricted_days,spill_volume_l,incident_cost_usd,downtime_hours,regulator_reportable_flag
4692,HSE-2024-004692,20240507,4,0,0,3,23,Near Miss,High Potential,N/A,N,FALSE,0,0,0,0.0,83.89,0.12,0
4693,HSE-2022-004693,20220628,7,1940,596,19,25,Unsafe Condition,Low,N/A,FALSE,N,0,0,0,0.0,177.4,0.62,0
4694,HSE-2024-004694,20240331,12,0,0,10,26,First Aid Case,Low,N/A,FALSE,0,0,0,0,0.0,129.36,0.06,0
4695,HSE-2022-004695,20220113,4,1481,45,39,22,Medical Treatment Case,Moderate,N/A,Y,N,0,0,0,0.0,3303.39,2.28,0
4696,HSE-2021-004696,20210116,1,563,80,58,26,First Aid Case,Low,N/A,0,0,0,0,0,0.0,159.57,0.46,0
4697,HSE-2024-004697,20240409,7,0,0,35,4,Unsafe Condition,Low,N/A,N,No,0,0,0,0.0,49.29,0.22,0
4698,HSE-2024-004698,20240618,7,1883,0,11,6,First Aid Case,Low,N/A,FALSE,FALSE,0,0,0,0.0,160.67,0.33,0
4699,HSE-2021-004699,20211203,4,128,0,18,28,Lost Time Injury,Major,N/A,1,TRUE,0,15,0,0.0,23203.14,10.69,1
4700,HSE-2024-004700,20240216,3,0,293,27,15,Property Damage,Moderate,N/A,0,0,0,0,0,0.0,15807.2,20.96,0
4701,HSE-2025-004701,20250711,2,860,0,57,21,Near Miss,High Potential,N/A,N,N,0,0,0,0.0,199.46,0.22,0
4702,HSE-2022-004702,20220414,2,1090,0,31,19,First Aid Case,Low,N/A,0,No,0,0,0,0.0,1294.32,0.19,0
4703,HSE-2023-004703,20230908,1,923,422,27,7,Unsafe Condition,Low,N/A,No,FALSE,0,0,0,0.0,17.56,0.26,0
4704,HSE-2026-004704,20260526,4,1485,0,27,8,Environmental Non-Conformance,Moderate,N/A,No,FALSE,0,0,0,12.57,1898.42,0.93,1
4705,HSE-2021-004705,20210407,11,0,0,24,11,Spill / Release,High,N/A,FALSE,N,0,0,0,1472.8,31479.98,16.29,1
4706,HSE-2026-004706,20260623,2,1641,0,57,14,First Aid Case,Low,N/A,0,No,0,0,0,0.0,142.27,0.21,0
4707,HSE-2025-004707,20250812,9,246,375,43,12,Medical Treatment Case,Moderate,N/A,Y,0,0,0,0,0.0,1835.01,1.15,0
4708,HSE-2022-004708,20221030,4,1413,0,52,19,Near Miss,High Potential,N/A,FALSE,No,0,0,0,0.0,55.55,0.33,0
4709,HSE-2025-004709,20250828,11,1706,0,30,11,Occupational Illness,Moderate,N/A,1,FALSE,0,0,11,0.0,2650.95,2.15,0
4710,HSE-2025-004710,20251108,9,0,0,15,19,First Aid Case,Low,N/A,FALSE,N,0,0,0,0.0,61.89,0.04,0
4711,HSE-2021-004711,20210825,1,436,214,54,11,Spill / Release,High,Tier 2,No,N,0,0,0,1664.35,40720.94,25.56,1
4712,HSE-2025-004712,20250409,3,128,0,28,13,First Aid Case,Low,N/A,No,No,0,0,0,0.0,130.49,0.45,0
4713,HSE-2022-004713,20221222,3,969,404,33,27,Process Safety Event,High,Tier 1,No,No,0,0,0,26.72,21045.28,2.06,1
4714,HSE-2025-004714,20250329,9,457,478,18,12,Restricted Work Case,Moderate,N/A,Yes,No,0,0,28 days,0.0,4424.67,3.43,0
4715,HSE-2022-004715,20221212,11,1829,0,56,29,Lost Time Injury,Major,N/A,Yes,1,0,56,0,0.0,64127.58,26.66,1
4716,HSE-2024-004716,20240205,9,1900,113,43,10,Process Safety Event,High,Tier 3,FALSE,No,0,0,0,16493.13,165558.47,69.26,0
4717,HSE-2023-004717,20231218,7,1582,49,15,30,Vehicle Incident / Accident,Moderate,N/A,FALSE,0,0,0,0,0.0,39111.1,82.65,0
4718,HSE-2023-004718,20230309,5,2440,370,31,7,Process Safety Event,High,Tier 2,N,No,0,0,0,45.93,15818.76,3.04,0
4719,HSE-2025-004719,20250509,9,1410,62,50,28,Spill / Release,High,Tier 2,0,N,0,0,0,1500.24,18868.18,23.84,1
4720,HSE-2024-004720,20240603,9,0,107,3,24,First Aid Case,Low,N/A,No,No,0,0,0,0.0,49.78,0.98,0
4721,HSE-2021-004721,20210121,5,0,197,18,12,Unsafe Condition,Low,N/A,No,FALSE,0,0,0,0.0,67.7,0.56,0
4722,HSE-2023-004722,20230116,9,1069,356,51,5,Medical Treatment Case,Moderate,N/A,Y,No,0,0,0,0.0,3890.24,1.84,0
4723,HSE-2022-004723,20220724,5,1866,0,57,19,First Aid Case,Low,N/A,FALSE,N,0,0,0,0.0,150.73,1.62,0
4724,HSE-2026-004724,20260508,4,726,0,37,2,Unsafe Condition,Low,N/A,0,N,0,0,0,0.0,27.73,0.11,0
4725,HSE-2025-004725,20250831,9,1242,57,46,26,Property Damage,Moderate,N/A,No,N,0,0,0,0.0,16478.73,2.85,0
4726,HSE-2021-004726,20210615,12,851,0,33,29,Near Miss,High Potential,N/A,N,N,0,0,0,0.0,76.01,0.01,0
4727,HSE-2026-004727,20260416,1,228,345,56,2,Property Damage,Moderate,N/A,0,No,0,0,0,0.0,16994.42,3.15,0
4728,HSE-2025-004728,20250324,10,1886,0,18,12,Environmental Non-Conformance,Moderate,N/A,N,No,0,0,0,20.45,1040.51,0.05,1
4729,HSE-2022-004729,20221025,5,918,0,23,26,Near Miss,High Potential,N/A,No,0,0,0,0,0.0,69.46,0.05,0
4730,HSE-2024-004730,20241025,1,1960,0,7,2,Near Miss,High Potential,N/A,No,FALSE,0,0,0,0.0,40.63,0.12,0
4731,HSE-2024-004731,20241019,6,2225,438,10,13,Medical Treatment Case,Moderate,N/A,1,N,0,0,0,0.0,7852.75,2.52,0
4732,HSE-2021-004732,20211125,6,580,0,45,10,Lost Time Injury,Major,N/A,Yes,Yes,0,12,0,0.0,86211.03,3.27,1
4733,HSE-2025-004733,20250131,7,0,15,9,20,Restricted Work Case,Moderate,N/A,Y,N,0,0,3,0.0,10802.2,5.0,0
4734,HSE-2025-004734,20250220,10,1562,265,48,15,Restricted Work Case,Moderate,N/A,1,No,0,0,22 days,0.0,26543.31,20.53,0
4735,HSE-2025-004735,20250429,10,1111,400,32,13,Near Miss,High Potential,N/A,No,0,0,0,0,0.0,37.99,0.1,0
4736,HSE-2024-004736,20240707,2,616,36,16,12,Spill / Release,High,Tier 3,No,N,0,0,0,4169.6,158658.02,54.41,1
4737,HSE-2024-004737,20240501,4,2235,451,43,18,Environmental Non-Conformance,Moderate,N/A,FALSE,FALSE,0,0,0,239.2,8208.63,0.35,1
4738,HSE-2021-004738,20211119,7,265,0,17,29,First Aid Case,Low,N/A,FALSE,No,0,0,0,0.0,942.81,0.2,0
4739,HSE-2023-004739,20230129,3,1189,0,45,7,First Aid Case,Low,N/A,No,No,0,0,0,0.0,97.73,0.23,0
4740,HSE-2026-004740,20260321,7,2411,270,55,22,Near Miss,High Potential,N/A,No,FALSE,0,0,0,0.0,40.95,0.06,0
4741,HSE-2024-004741,20240828,4,0,558,31,23,Near Miss,High Potential,N/A,N,No,0,0,0,0.0,90.95,0.04,0
4742,HSE-2021-004742,20210306,3,0,0,5,6,Unsafe Condition,Low,N/A,No,FALSE,0,0,0,0.0,24.38,0.2,0
4743,HSE-2025-004743,20250122,5,833,0,14,22,Near Miss,High Potential,N/A,FALSE,0,0,0,0,0.0,41.58,0.02,0
4744,HSE-2021-004744,20211107,8,1729,452,15,14,First Aid Case,Low,N/A,0,FALSE,0,0,0,0.0,80.36,0.43,0
4745,HSE-2025-004745,20250821,12,0,0,30,22,Spill / Release,High,Tier 2,No,No,0,0,0,342.91,28968.8,18.4,1
4746,HSE-2024-004746,20240702,12,0,0,47,11,Near Miss,High Potential,N/A,0,FALSE,0,0,0,0.0,39.97,0.17,0
4747,HSE-2025-004747,20250224,6,1087,0,27,4,Property Damage,Moderate,N/A,0,0,0,0,0,0.0,15045.38,3.27,0
4748,HSE-2021-004748,20211015,2,11,0,51,26,Unsafe Condition,Low,N/A,N,No,0,0,0,0.0,66.24,0.02,0
4749,HSE-2022-004749,20220829,5,2482,25,53,8,Spill / Release,High,N/A,FALSE,N,0,0,0,117.8,6848.88,8.62,1
4750,HSE-2026-004750,20260203,3,0,0,38,16,Medical Treatment Case,Moderate,N/A,Y,FALSE,0,0,0,0.0,2492.35,1.42,0
4751,HSE-2026-004751,20260124,2,1615,415,27,7,Occupational Illness,Moderate,N/A,Yes,No,0,0,10,0.0,4253.12,1.45,0
4752,HSE-2023-004752,20230314,4,785,0,11,12,Unsafe Condition,Low,N/A,N,N,0,0,0,0.0,29.99,0.15,0
4753,HSE-2025-004753,20250311,3,360,71,19,5,Unsafe Condition,Low,N/A,FALSE,0,0,0,0,0.0,52.66,0.19,0
4754,HSE-2026-004754,20260105,4,0,537,27,22,Spill / Release,High,Tier 2,N,No,0,0,0,24658.4,356887.51,56.39,1
4755,HSE-2024-004755,20240214,12,2197,0,6,7,Unsafe Condition,Low,N/A,N,0,0,0,0,0.0,22.48,0.26,0
4756,HSE-2023-004756,20231005,7,131,0,15,22,Spill / Release,High,Tier 2,N,FALSE,0,0,0,242.58,25194.08,46.75,1
4757,HSE-2021-004757,20210103,8,983,387,29,14,Near Miss,High Potential,N/A,No,0,0,0,0,0.0,93.66,0.11,0
4758,HSE-2022-004758,20220708,2,1343,315,44,16,Process Safety Event,High,Tier 3,FALSE,0,0,0,0,2335.55,77293.32,4.2,0
4759,HSE-2026-004759,20260214,3,1685,433,8,4,Process Safety Event,High,Tier 1,0,N,0,0,0,1877.55,49888.57,15.48,1
4760,HSE-2022-004760,20220304,4,1914,0,18,6,Occupational Illness,Moderate,N/A,Y,FALSE,0,0,9 days,0.0,10872.17,1.74,0
4761,HSE-2026-004761,20260203,3,2146,0,29,13,Near Miss,High Potential,N/A,FALSE,N,0,0,0,0.0,66.53,0.07,0
4762,HSE-2026-004762,20260508,1,0,390,14,6,Spill / Release,High,N/A,FALSE,0,0,0,0,234.75,22677.83,7.92,1
4763,HSE-2023-004763,20230325,7,537,0,24,19,Restricted Work Case,Moderate,N/A,TRUE,0,0,0,28,0.0,53739.03,15.4,0
4764,HSE-2025-004764,20250916,11,772,0,33,25,Property Damage,Moderate,N/A,0,FALSE,0,0,0,0.0,5022.24,12.46,0
4765,HSE-2021-004765,20210518,5,2215,0,15,23,Unsafe Condition,Low,N/A,FALSE,No,0,0,0,0.0,65.59,0.34,0
4766,HSE-2023-004766,20230217,6,1202,0,59,3,Near Miss,High Potential,N/A,0,N,0,0,0,0.0,43.72,0.03,0
4767,HSE-2023-004767,20230528,2,2084,0,30,14,Unsafe Condition,Low,N/A,N,N,0,0,0,0.0,60.26,0.51,0
4768,HSE-2023-004768,20230909,9,1231,212,16,8,Property Damage,Moderate,N/A,No,No,0,0,0,0.0,15431.2,9.58,0
4769,HSE-2023-004769,20231022,7,0,0,35,15,Medical Treatment Case,Moderate,N/A,Y,N,0,0,0,0.0,1067.79,4.25,0
4770,HSE-2026-004770,20260319,9,0,478,55,24,Spill / Release,High,Tier 3,No,No,0,0,0,1991.36,46329.29,19.34,1
4771,HSE-2021-004771,20210301,3,2339,0,30,15,Near Miss,High Potential,N/A,N,FALSE,0,0,0,0.0,35.38,0.01,0
4772,HSE-2023-004772,20230708,3,2359,71,33,13,Environmental Non-Conformance,Moderate,N/A,No,N,0,0,0,15.93,2176.84,1.3,1
4773,HSE-2022-004773,20221005,1,1407,511,3,24,Lost Time Injury,Major,N/A,Y,1,0,20,0,0.0,26199.14,14.89,1
4774,HSE-2021-004774,20210612,7,1360,279,17,29,Process Safety Event,High,Tier 2,FALSE,FALSE,0,0,0,1372.15,42223.07,30.82,0
4775,HSE-2023-004775,20230902,1,955,0,28,20,Near Miss,High Potential,N/A,No,0,0,0,0,0.0,211.53,0.29,0
4776,HSE-2024-004776,20240903,7,2030,593,45,16,Medical Treatment Case,Moderate,N/A,1,N,0,0,0,0.0,6010.73,6.54,0
4777,HSE-2022-004777,20220705,2,0,0,38,17,Near Miss,High Potential,N/A,No,N,0,0,0,0.0,67.88,0.3,0
4778,HSE-2023-004778,20231222,3,1467,0,14,22,First Aid Case,Low,N/A,N,FALSE,0,0,0,0.0,52.59,0.09,0
4779,HSE-2024-004779,20240211,3,811,115,34,25,Near Miss,High Potential,N/A,No,No,0,0,0,0.0,89.37,0.2,0
4780,HSE-2024-004780,20240731,8,292,60,50,22,Unsafe Condition,Low,N/A,0,0,0,0,0,0.0,151.1,1.98,0
4781,HSE-2022-004781,20221206,3,737,0,35,29,Near Miss,High Potential,N/A,N,No,0,0,0,0.0,78.33,0.24,0
4782,HSE-2026-004782,20260527,3,1218,201,35,23,Near Miss,High Potential,N/A,FALSE,0,0,0,0,0.0,71.47,0.17,0
4783,HSE-2025-004783,20250214,8,0,60,44,24,Environmental Non-Conformance,Moderate,N/A,No,No,0,0,0,14.28,725.48,0.62,1
4784,HSE-2025-004784,20250809,8,1151,0,58,3,Unsafe Condition,Low,N/A,0,0,0,0,0,0.0,22.0,0.06,0
4785,HSE-2025-004785,20251113,11,1786,425,31,1,Medical Treatment Case,Moderate,N/A,1,FALSE,0,0,0,0.0,1681.73,0.59,0
4786,HSE-2024-004786,20240326,1,465,0,46,29,First Aid Case,Low,N/A,FALSE,0,0,0,0,0.0,103.46,0.67,0
4787,HSE-2024-004787,20240120,7,0,279,57,22,Spill / Release,High,Tier 2,FALSE,No,0,0,0,641.81,22790.78,25.32,1
4788,HSE-2026-004788,20260726,10,0,0,10,13,Unsafe Condition,Low,N/A,0,N,0,0,0,0.0,31.17,0.21,0
4789,HSE-2025-004789,20250225,3,556,0,54,24,Occupational Illness,Moderate,N/A,1,0,0,0,1,0.0,3718.82,0.05,0
4790,HSE-2026-004790,20260811,6,0,77,36,27,Unsafe Condition,Low,N/A,No,N,0,0,0,0.0,45.46,0.59,0
4791,HSE-2021-004791,20210225,2,764,0,18,7,Near Miss,High Potential,N/A,0,FALSE,0,0,0,0.0,37.6,0.04,0
4792,HSE-2021-004792,20210120,1,392,492,60,11,Near Miss,High Potential,N/A,N,No,0,0,0,0.0,59.07,0.19,0
4793,HSE-2022-004793,20220521,4,2267,0,16,16,Near Miss,High Potential,N/A,N,No,0,0,0,0.0,60.75,0.1,0
4794,HSE-2026-004794,20260814,9,0,0,34,15,Near Miss,High Potential,N/A,FALSE,FALSE,0,0,0,0.0,146.67,0.2,0
4795,HSE-2024-004795,20241023,1,474,0,23,6,Vehicle Incident / Accident,Moderate,N/A,N,FALSE,0,0,0,0.0,24941.11,10.38,0
4796,HSE-2021-004796,20210326,3,1967,0,57,3,Unsafe Condition,Low,N/A,0,0,0,0,0,0.0,95.15,0.33,0
4797,HSE-2021-004797,20210913,3,0,0,8,13,Near Miss,High Potential,N/A,FALSE,0,0,0,0,0.0,207.36,0.5,0
4798,HSE-2023-004798,20230123,4,554,0,52,8,Restricted Work Case,Moderate,N/A,TRUE,No,0,0,29,0.0,3699.39,1.06,0
4799,HSE-2026-004799,20260319,10,0,0,6,28,Unsafe Condition,Low,N/A,N,FALSE,0,0,0,0.0,71.09,0.1,0
4800,HSE-2024-004800,20241002,4,554,532,13,13,Environmental Non-Conformance,Moderate,N/A,FALSE,N,0,0,0,6.99,2232.5,0.42,1
4801,HSE-2023-004801,20230716,3,310,0,45,16,Near Miss,High Potential,N/A,FALSE,N,0,0,0,0.0,81.27,0.03,0
4802,HSE-2025-004802,20250405,6,1087,0,30,20,Medical Treatment Case,Moderate,N/A,1,FALSE,0,0,0,0.0,1624.14,2.27,0
4803,HSE-2022-004803,20221124,8,960,0,30,14,Environmental Non-Conformance,Moderate,N/A,0,0,0,0,0,235.28,6564.45,8.33,1
4804,HSE-2022-004804,20220910,8,2292,0,56,12,Vehicle Incident / Accident,Moderate,N/A,0,0,0,0,0,0.0,19600.24,10.51,0
4805,HSE-2021-004805,20210706,6,2092,0,51,20,Unsafe Condition,Low,N/A,FALSE,No,0,0,0,0.0,52.06,0.39,0
4806,HSE-2025-004806,20250911,3,130,144,55,18,Near Miss,High Potential,N/A,N,N,0,0,0,0.0,45.32,0.11,0
4807,HSE-2025-004807,20251124,9,0,0,6,11,Restricted Work Case,Moderate,N/A,1,0,0,0,30,0.0,19246.32,4.83,0
4808,HSE-2025-004808,20250824,8,0,0,3,12,Unsafe Condition,Low,N/A,No,0,0,0,0,0.0,36.75,0.14,0
4809,HSE-2024-004809,20240825,1,481,0,49,1,Unsafe Condition,Low,N/A,No,N,0,0,0,0.0,56.65,0.25,0
4810,HSE-2025-004810,20250313,7,634,15,52,10,Restricted Work Case,Moderate,N/A,TRUE,No,0,0,18,0.0,25680.66,13.56,0
4811,HSE-2024-004811,20241223,4,0,101,20,23,Near Miss,High Potential,N/A,FALSE,0,0,0,0,0.0,181.01,0.07,0
4812,HSE-2024-004812,20241224,3,887,529,59,26,Property Damage,Moderate,N/A,FALSE,N,0,0,0,0.0,14687.28,24.83,0
4813,HSE-2021-004813,20210222,3,2282,407,44,29,Near Miss,High Potential,N/A,0,No,0,0,0,0.0,42.65,0.13,0
4814,HSE-2024-004814,20240602,11,460,538,60,27,Property Damage,Moderate,N/A,No,FALSE,0,0,0,0.0,9199.29,16.16,0
4815,HSE-2024-004815,20240703,10,176,557,43,25,Spill / Release,High,N/A,No,0,0,0,0,175.9,9211.22,9.0,1
4816,HSE-2024-004816,20240205,4,1999,164,42,1,Occupational Illness,Moderate,N/A,Yes,FALSE,0,0,5,0.0,49211.09,6.71,0
4817,HSE-2022-004817,20220427,3,302,0,1,30,Near Miss,High Potential,N/A,FALSE,N,0,0,0,0.0,113.33,0.81,0
4818,HSE-2026-004818,20260120,1,485,390,2,26,First Aid Case,Low,N/A,N,N,0,0,0,0.0,150.94,0.33,0
4819,HSE-2022-004819,20220922,3,2181,144,46,12,Process Safety Event,High,Tier 3,No,FALSE,0,0,0,632.6,54827.34,25.02,0
4820,HSE-2023-004820,20230723,10,1903,0,43,18,Medical Treatment Case,Moderate,N/A,1,0,0,0,0,0.0,5030.97,3.21,0
4821,HSE-2024-004821,20241212,5,1571,559,53,1,Near Miss,High Potential,N/A,No,FALSE,0,0,0,0.0,43.29,0.11,0
4822,HSE-2024-004822,20240202,7,218,593,54,13,Occupational Illness,Moderate,N/A,Yes,N,0,0,9,0.0,9155.52,3.76,0
4823,HSE-2023-004823,20231119,2,0,500,17,12,Spill / Release,High,N/A,FALSE,N,0,0,0,134.7,6134.61,2.9,1
4824,HSE-2024-004824,20240515,2,838,0,30,13,Near Miss,High Potential,N/A,N,No,0,0,0,0.0,263.66,0.16,0
4825,HSE-2024-004825,20240717,3,2421,263,57,12,Vehicle Incident / Accident,Moderate,N/A,N,No,0,0,0,0.0,5280.36,12.57,0
4826,HSE-2024-004826,20241231,5,1241,0,16,8,Unsafe Condition,Low,N/A,FALSE,N,0,0,0,0.0,57.32,0.22,0
4827,HSE-2021-004827,20211004,10,618,0,45,21,Unsafe Condition,Low,N/A,No,N,0,0,0,0.0,43.18,0.4,0
4828,HSE-2026-004828,20260101,9,0,0,46,21,Occupational Illness,Moderate,N/A,Yes,0,0,0,10,0.0,24082.51,1.4,0
4829,HSE-2022-004829,20221029,2,817,178,52,22,Near Miss,High Potential,N/A,N,No,0,0,0,0.0,75.39,0.05,0
4830,HSE-2022-004830,20220321,8,0,0,33,25,Near Miss,High Potential,N/A,No,No,0,0,0,0.0,82.78,0.12,0
4831,HSE-2024-004831,20240914,9,1496,469,18,27,Spill / Release,High,Tier 3,No,0,0,0,0,106.02,19167.72,25.65,1
4832,HSE-2023-004832,20231022,7,2372,0,18,23,Near Miss,High Potential,N/A,FALSE,N,0,0,0,0.0,114.05,0.06,0
4833,HSE-2022-004833,20220908,9,797,0,18,12,Near Miss,High Potential,N/A,No,N,0,0,0,0.0,266.83,0.1,0
4834,HSE-2022-004834,20220426,5,302,594,52,6,Near Miss,High Potential,N/A,No,No,0,0,0,0.0,35.34,0.03,0
4835,HSE-2021-004835,20211125,5,421,362,45,20,Restricted Work Case,Moderate,N/A,Y,No,0,0,23,0.0,21787.06,11.03,0
4836,HSE-2024-004836,20240113,7,2141,0,50,15,Unsafe Condition,Low,N/A,FALSE,FALSE,0,0,0,0.0,65.05,0.73,0
4837,HSE-2026-004837,20260507,3,740,0,15,1,Unsafe Condition,Low,N/A,0,0,0,0,0,0.0,106.52,0.67,0
4838,HSE-2024-004838,20240502,12,897,0,29,14,Medical Treatment Case,Moderate,N/A,Y,0,0,0,0,0.0,2040.38,3.34,0
4839,HSE-2026-004839,20260321,1,30,80,57,12,Spill / Release,High,Tier 2,No,No,0,0,0,1973.14,44696.44,44.68,1
4840,HSE-2023-004840,20231017,7,956,286,58,11,First Aid Case,Low,N/A,N,N,0,0,0,0.0,188.73,0.18,0
4841,HSE-2026-004841,20260701,10,59,0,17,8,Unsafe Condition,Low,N/A,N,FALSE,0,0,0,0.0,60.95,0.37,0
4842,HSE-2023-004842,20230227,5,0,127,56,19,Unsafe Condition,Low,N/A,N,No,0,0,0,0.0,133.5,0.47,0
4843,HSE-2024-004843,20240129,4,2439,0,58,3,Near Miss,High Potential,N/A,N,0,0,0,0,0.0,232.62,0.72,0
4844,HSE-2024-004844,20241224,9,2475,0,1,6,Near Miss,High Potential,N/A,0,FALSE,0,0,0,0.0,38.47,0.09,0
4845,HSE-2021-004845,20210321,1,1722,0,1,5,Near Miss,High Potential,N/A,N,No,0,0,0,0.0,53.29,0.23,0
4846,HSE-2022-004846,20220611,2,1555,36,16,7,Medical Treatment Case,Moderate,N/A,Yes,0,0,0,0,0.0,1063.33,0.11,0
4847,HSE-2021-004847,20210921,5,2144,72,52,2,Vehicle Incident / Accident,Moderate,N/A,FALSE,0,0,0,0,0.0,6751.27,0.38,0
4848,HSE-2022-004848,20221005,1,1561,79,45,21,Restricted Work Case,Moderate,N/A,Y,No,0,0,8,0.0,5276.55,0.16,0
4849,HSE-2024-004849,20240629,5,344,189,18,13,Vehicle Incident / Accident,Moderate,N/A,No,FALSE,0,0,0,0.0,13264.76,11.0,0
4850,HSE-2025-004850,20250516,7,796,0,60,2,Unsafe Condition,Low,N/A,No,No,0,0,0,0.0,55.76,0.04,0
4851,HSE-2023-004851,20230504,7,2115,0,51,18,First Aid Case,Low,N/A,0,No,0,0,0,0.0,466.84,0.15,0
4852,HSE-2024-004852,20240828,9,951,235,27,24,Spill / Release,High,Tier 2,N,0,0,0,0,1122.75,27676.63,45.73,1
4853,HSE-2022-004853,20221101,9,497,347,47,25,Unsafe Condition,Low,N/A,No,No,0,0,0,0.0,53.15,0.06,0
4854,HSE-2025-004854,20250922,4,1539,56,8,4,Process Safety Event,High,Tier 1,No,N,0,0,0,1675.4,63063.54,14.72,1
4855,HSE-2026-004855,20260524,1,2424,188,17,29,Fatality,Catastrophic,N/A,Y,N,1,0,0,0.0,13466497.23,240.0,1
4856,HSE-2024-004856,20241128,9,2184,449,33,18,Near Miss,High Potential,N/A,No,N,0,0,0,0.0,68.39,0.18,0
4857,HSE-2024-004857,20240513,10,2296,0,49,3,Medical Treatment Case,Moderate,N/A,Yes,0,0,0,0,0.0,2787.18,3.42,0
4858,HSE-2022-004858,20220629,9,143,0,33,18,Process Safety Event,High,Tier 2,N,No,0,0,0,136.91,24946.9,5.29,0
4859,HSE-2023-004859,20230904,2,1954,315,32,1,Vehicle Incident / Accident,Moderate,N/A,0,FALSE,0,0,0,0.0,10221.2,5.02,0
4860,HSE-2023-004860,20230903,11,51,0,10,21,Near Miss,High Potential,N/A,FALSE,0,0,0,0,0.0,68.54,0.36,0
4861,HSE-2026-004861,20260613,12,0,0,38,1,Near Miss,High Potential,N/A,FALSE,0,0,0,0,0.0,54.4,0.09,0
4862,HSE-2023-004862,20230914,6,0,0,4,2,Environmental Non-Conformance,Moderate,N/A,FALSE,N,0,0,0,22.35,2240.3,0.55,1
4863,HSE-2025-004863,20251101,6,1721,116,20,9,First Aid Case,Low,N/A,No,N,0,0,0,0.0,325.2,0.3,0
4864,HSE-2021-004864,20210329,6,256,0,15,29,Unsafe Condition,Low,N/A,FALSE,N,0,0,0,0.0,18.94,0.16,0
4865,HSE-2025-004865,20250519,7,768,143,33,13,Unsafe Condition,Low,N/A,FALSE,0,0,0,0,0.0,59.73,0.38,0
4866,HSE-2025-004866,20250928,9,340,443,17,12,Occupational Illness,Moderate,N/A,TRUE,FALSE,0,0,3,0.0,5337.56,0.3,0
4867,HSE-2022-004867,20220626,9,1738,442,11,11,Medical Treatment Case,Moderate,N/A,1,N,0,0,0,0.0,2224.91,2.57,0
4868,HSE-2026-004868,20260430,4,801,444,30,16,Vehicle Incident / Accident,Moderate,N/A,0,N,0,0,0,0.0,12616.07,12.94,0
4869,HSE-2025-004869,20250406,7,817,0,3,8,Unsafe Condition,Low,N/A,N,0,0,0,0,0.0,62.38,0.85,0
4870,HSE-2023-004870,20231020,11,180,251,17,6,Property Damage,Moderate,N/A,No,N,0,0,0,0.0,4592.22,18.5,0
4871,HSE-2024-004871,20240822,2,844,0,18,15,Medical Treatment Case,Moderate,N/A,1,No,0,0,0,0.0,11894.33,14.3,0
4872,HSE-2024-004872,20240516,4,1856,0,34,17,First Aid Case,Low,N/A,0,0,0,0,0,0.0,1279.66,3.56,0
4873,HSE-2023-004873,20231127,7,2298,0,24,13,Near Miss,High Potential,N/A,No,No,0,0,0,0.0,24.17,0.16,0
4874,HSE-2022-004874,20220413,1,0,0,27,22,Near Miss,High Potential,N/A,No,No,0,0,0,0.0,33.02,0.02,0
4875,HSE-2023-004875,20230413,10,1825,411,43,11,Spill / Release,High,Tier 3,No,0,0,0,0,529.99,23987.58,16.5,1
4876,HSE-2022-004876,20220227,5,0,427,18,23,Unsafe Condition,Low,N/A,No,0,0,0,0,0.0,125.11,0.13,0
4877,HSE-2021-004877,20210318,8,0,0,40,25,Unsafe Condition,Low,N/A,0,N,0,0,0,0.0,100.82,0.94,0
4878,HSE-2021-004878,20211007,5,941,0,51,26,Unsafe Condition,Low,N/A,N,FALSE,0,0,0,0.0,37.41,0.34,0
4879,HSE-2025-004879,20251005,3,394,372,28,5,Near Miss,High Potential,N/A,No,N,0,0,0,0.0,46.62,0.4,0
4880,HSE-2023-004880,20230215,8,0,563,19,23,Unsafe Condition,Low,N/A,FALSE,FALSE,0,0,0,0.0,59.46,0.03,0
4881,HSE-2023-004881,20230214,10,1375,0,27,20,Near Miss,High Potential,N/A,N,0,0,0,0,0.0,59.74,0.12,0
4882,HSE-2025-004882,20250401,11,732,0,17,25,Near Miss,High Potential,N/A,N,N,0,0,0,0.0,65.02,0.21,0
4883,HSE-2021-004883,20210629,4,2278,476,28,12,Near Miss,High Potential,N/A,0,FALSE,0,0,0,0.0,29.34,0.1,0
4884,HSE-2024-004884,20240823,10,1754,0,29,25,First Aid Case,Low,N/A,FALSE,N,0,0,0,0.0,393.63,0.23,0
4885,HSE-2023-004885,20231115,2,1432,287,24,26,Near Miss,High Potential,N/A,FALSE,N,0,0,0,0.0,156.45,0.36,0
4886,HSE-2026-004886,20260401,9,1056,0,45,11,Environmental Non-Conformance,Moderate,N/A,0,N,0,0,0,24.84,1300.66,1.41,1
4887,HSE-2022-004887,20220615,8,0,0,52,1,Unsafe Condition,Low,N/A,No,N,0,0,0,0.0,71.33,0.21,0
4888,HSE-2025-004888,20250220,9,101,0,9,14,Near Miss,High Potential,N/A,0,No,0,0,0,0.0,72.2,0.23,0
4889,HSE-2022-004889,20220713,4,936,355,48,7,Unsafe Condition,Low,N/A,0,0,0,0,0,0.0,128.3,0.65,0
4890,HSE-2022-004890,20220129,1,1945,409,16,6,Property Damage,Moderate,N/A,N,FALSE,0,0,0,0.0,16301.62,2.24,0
